data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
4745339,716,ZIM5594,5594,4/2/2017,2017,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Matabeleland South,Insiza,Insiza RDC,Shangani,-19.7833,29.3667,2,Newsday,National,"57 ZANU youth attacked villagers with machetes and knobkerries in Insangu village, in Shangani. There is tension in the village over the distribution of land. 4 people were hospitalised.",0,1552577093,ZWE
4745340,716,ZIM5596,5596,4/2/2017,2017,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),MDC-T: Movement for Democratic Change (Tsvangirai Faction),7,37,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Mufakose,-17.8663,30.9272,1,local source,Local,4 MDC-T supporters were assaulted by ZANU-PF supporters because they were wearing MDC-T regalia.,0,1552577093,ZWE
4745365,716,ZIM5595,5595,4/2/2017,2017,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),MDC-T: Movement for Democratic Change (Tsvangirai Faction),7,37,Southern Africa,Zimbabwe,Harare,Harare,Epworth Local Board,Epworth,-17.8794,31.1244,1,local source,Local,"An MDC-T supporter was waylaid by ZANU-PF supporters. They assaulted him and forced him to drink an unkown substance, which made him ill.",0,1552577093,ZWE
4746901,716,ZIM5593,5593,3/27/2017,2017,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),MDC-T: Movement for Democratic Change (Tsvangirai Faction),7,37,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Mbare,-17.8581,31.0372,1,Local Source Project,Local,ZANU PF supporters attacked an MDC-T activist at his workshop. They assaulted him and looted car parts from his workshop.,0,1552577094,ZWE
4746902,716,ZIM5592,5592,3/27/2017,2017,1,Riots,Mob violence,Rioters (Zimbabwe),ZANU-PF: Zimbabwe African National Union-Patriotic Front,5,Civilians (Zimbabwe),MDC-T: Movement for Democratic Change (Tsvangirai Faction),7,57,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Mbare,-17.8581,31.0372,1,New Zimbabwe,National,"Scores of ZANU youth rampaged through Mbare, assaulting MDC-T supporters, burning down MDC-T supporters' property and shops, and carrying mock coffins for MDC-T supporters. The riot police were called, but they refused to intervene.",0,1552577094,ZWE
4747524,716,ZIM5591,5591,3/25/2017,2017,1,Violence against civilians,Attack,Military Forces of Zimbabwe (1987-2017),,1,Civilians (Zimbabwe),,7,17,Southern Africa,Zimbabwe,Midlands,Gweru,Gweru City Council,Gweru,-19.45,29.82,1,Newsday,National,"Soldiers came to the Midlands State University campus, where they randomly assaulted students using sticks. 37 students were injured. 14 have broken limbs. 1 student is in a coma.",0,1552577095,ZWE
4748047,716,ZIM5590,5590,3/23/2017,2017,1,Violence against civilians,Attack,Police Forces of Zimbabwe (1987-2017),,1,Civilians (Zimbabwe),,7,17,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.05,1,Local Source Project,Local,"Police officers controlling traffic were insulting pedestrians. When they called a woman a prostitute, her husband intervened. They beat him with baton sticks, kicked him, and hit him with the tyre spike, permanently damaging his eye.",0,1552577096,ZWE
4748013,716,ZIM5589,5589,3/23/2017,2017,1,Protests,Peaceful protest,Protesters (Zimbabwe),ZANU-PF: Zimbabwe African National Union-Patriotic Front,6,,,0,60,Southern Africa,Zimbabwe,Bulawayo,Bulawayo,Bulawayo City Council,Bulawayo,-20.15,28.58,1,Bulawayo24,Subnational,ZANU-PF Women's League Deputy Secretary Eunice Nomthandazo Moyo's supporters took to the streets in solidarity with her in Bulawayo.,0,1552577096,ZWE
4748134,716,ZIM5588,5588,3/22/2017,2017,1,Protests,Peaceful protest,Protesters (Zimbabwe),ZANU-PF: Zimbabwe African National Union-Patriotic Front,6,,,0,60,Southern Africa,Zimbabwe,Manicaland,Mutare,Mutare City Council,Mutare,-18.9666,32.6667,1,Newsday,National,Hundreds of Zanu-PF women's league members demonstrated and called for the ouster of their deputy politburo secretary and Bulawayo Provincial Affairs minister and treasurer: Mutare,0,1552577096,ZWE
4748135,716,ZIM5587,5587,3/22/2017,2017,1,Protests,Peaceful protest,Protesters (Zimbabwe),ZANU-PF: Zimbabwe African National Union-Patriotic Front,6,,,0,60,Southern Africa,Zimbabwe,Masvingo,Masvingo,Masvingo Municipality,Masvingo,-20.0833,30.8333,1,Newsday,National,Hundreds of Zanu-PF women's league members demonstrated and called for the ouster of their deputy politburo secretary and Bulawayo Provincial Affairs minister and treasurer: Masvingo,0,1552577096,ZWE
4748136,716,ZIM5584,5584,3/22/2017,2017,1,Protests,Peaceful protest,Protesters (Zimbabwe),ZANU-PF: Zimbabwe African National Union-Patriotic Front,6,,,0,60,Southern Africa,Zimbabwe,Mashonaland West,Makonde,Chinhoyi Municipality,Chinhoyi,-17.3666,30.2,1,Newsday,National,Hundreds of Zanu-PF women's league members demonstrated and called for the ouster of their deputy politburo secretary and Bulawayo Provincial Affairs minister and treasurer: Mashonaland West (Chinhoyi),0,1552577096,ZWE
4748157,716,ZIM5586,5586,3/22/2017,2017,1,Protests,Peaceful protest,Protesters (Zimbabwe),ZANU-PF: Zimbabwe African National Union-Patriotic Front,6,,,0,60,Southern Africa,Zimbabwe,Mashonaland East,Marondera,Marondera Municipality,Marondera,-18.1833,31.55,1,Newsday,National,Hundreds of Zanu-PF women's league members demonstrated and called for the ouster of their deputy politburo secretary and Bulawayo Provincial Affairs minister and treasurer: Marondera,0,1552577096,ZWE
4748158,716,ZIM5585,5585,3/22/2017,2017,1,Protests,Peaceful protest,Protesters (Zimbabwe),ZANU-PF: Zimbabwe African National Union-Patriotic Front,6,,,0,60,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.05,1,Newsday,National,Hundreds of Zanu-PF women's league members demonstrated and called for the ouster of their deputy politburo secretary and Bulawayo Provincial Affairs minister and treasurer: Harare,0,1552577096,ZWE
4748284,716,ZIM5583,5583,3/22/2017,2017,1,Protests,Peaceful protest,Protesters (Zimbabwe),ZANU-PF: Zimbabwe African National Union-Patriotic Front,6,,,0,60,Southern Africa,Zimbabwe,Bulawayo,Bulawayo,Bulawayo City Council,Bulawayo,-20.15,28.58,1,Newsday,National,Hundreds of Zanu-PF women's league members demonstrated and called for the ouster of their deputy politburo secretary and Bulawayo Provincial Affairs minister and treasurer: Bulawayo,0,1552577096,ZWE
4748553,716,ZIM5582,5582,3/21/2017,2017,1,Protests,Peaceful protest,Protesters (Zimbabwe),,6,,,0,60,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.05,1,Bulawayo24,Subnational,A sizeable crowd gathered at Zimbabwe Freedom square for Nera demonstration in Harare.,0,1552577096,ZWE
4748816,716,ZIM5581,5581,3/20/2017,2017,1,Battles,Armed clash,Military Forces of Zimbabwe (1987-2017),,1,Militia (Miners),,3,13,Southern Africa,Zimbabwe,Mashonaland West,Chegutu,Chegutu Municipality,Chegutu,-18.1333,30.15,1,Bulawayo24,Subnational,A Zimbabwe National Army soldier at Suri Suri air base in Chegutu Mashonaland West is battling for life after he was attacked by ten illegal miners.,0,1552577097,ZWE
4748957,716,ZIM5580,5580,3/19/2017,2017,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),MDC-T: Movement for Democratic Change (Tsvangirai Faction),7,37,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.05,1,Local Source Project,Local,An MDC-T official was stabbed by ZANU PF supporters because he had been conducting a voter education exercise.,0,1552577097,ZWE
4749570,716,ZIM5579,5579,3/17/2017,2017,1,Protests,Peaceful protest,Protesters (Zimbabwe),Farmers (Zimbabwe),6,,,0,60,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.05,1,The Chronicle,National,Tobacco farmers staged a demonstration at Tobacco Sales Floor in Harare over the failure by financial institutions to allow them to withdraw $1 000 as earlier announced by a tripartite agreement comprising stakeholders,0,1552577097,ZWE
4751178,716,ZIM5577,5577,3/11/2017,2017,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),MDC-T: Movement for Democratic Change (Tsvangirai Faction),7,37,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Highfield,-17.8858,30.9919,1,Local Source Project,Local,ZANU PF supporters assaulted 7 MDC-T supporters who were carrying out a door to door voter education campaign.,0,1552577099,ZWE
4751197,716,ZIM5578,5578,3/11/2017,2017,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),MDC-T: Movement for Democratic Change (Tsvangirai Faction),7,37,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Mbare,-17.8581,31.0372,1,Zimbabwe Peae Project,Local,Politically motivated violence occurred at a funeral in Mbare on the 11th of March 2017. Zanu Pf youths led by their leader who was identified as Bernard attacked mourners and MDC-T supporters with stones.,0,1552577099,ZWE
4751438,716,ZIM5576,5576,3/10/2017,2017,1,Protests,Peaceful protest,Protesters (Zimbabwe),MRP: Mthwakazi Republic Party; MDC-T: Movement for Democratic Change (Tsvangirai Faction),6,,,0,60,Southern Africa,Zimbabwe,Bulawayo,Bulawayo,Bulawayo City Council,Bulawayo,-20.15,28.58,1,NewsDay; Sunday News,National,"THE Mthwakazi Republic Party (MRP) takes to the streets of Bulawayo today in what its officials claim is a sensitisation exercise on its secessionist philosophy. At the same time, MDC-T youth protested in Bulawayo.",0,1552577100,ZWE
4751958,716,ZIM5575,5575,3/9/2017,2017,1,Riots,Violent demonstration,Rioters (Zimbabwe),,5,Police Forces of Zimbabwe (1987-2017),,1,15,Southern Africa,Zimbabwe,Harare,Harare,Epworth Local Board,Epworth,-17.8794,31.1244,1,Local Source Project,Local,The police and protesters were engaged in runnning battles. A bystander was injured by a teargas cannister.,0,1552577100,ZWE
4752292,716,ZIM5574,5574,3/8/2017,2017,1,Violence against civilians,Attack,Military Forces of Zimbabwe (1987-2017),,1,Civilians (Zimbabwe),MDC-T: Movement for Democratic Change (Tsvangirai Faction),7,17,Southern Africa,Zimbabwe,Mashonaland West,Kariba,Nyaminyami RDC,Mola,-16.9302,28.2647,1,Local Source Project,Local,An MDC-T Ward Official who had questioned soldiers for distributing social welfare food at 2am was heavily assaulted.,0,1552577101,ZWE
4752081,716,ZIM5573,5573,3/8/2017,2017,1,Protests,Peaceful protest,Protesters (Zimbabwe),ZANU-PF: Zimbabwe African National Union-Patriotic Front,6,,,0,60,Southern Africa,Zimbabwe,Midlands,Gweru,Gweru City Council,Gweru,-19.45,29.82,2,NewsDay,National,"There was drama just outside outside Gweru off the Harare highway, when Zanu PF activists blocked party youths who had come for the unveiling of residential stands at the piece of land.",0,1552577101,ZWE
4752655,716,ZIM5572,5572,3/7/2017,2017,1,Violence against civilians,Attack,Military Forces of Zimbabwe (1987-2017),,1,Civilians (Zimbabwe),MDC-T: Movement for Democratic Change (Tsvangirai Faction),7,17,Southern Africa,Zimbabwe,Mashonaland West,Kariba,Nyaminyami RDC,Mola,-16.9302,28.2647,1,Local Source Project,Local,"3 villagers from Kariba Mola were assaulted by soldiers. They were accused of stealing cell phones or failing to finish work, but they believe they were targeted because they are MDC-T activists.",0,1552577101,ZWE
4752654,716,ZIM5571,5571,3/7/2017,2017,1,Protests,Protest with intervention,Protesters (Zimbabwe),NAVUZ: National Vendors Union of Zimbabwe,6,Police Forces of Zimbabwe (1987-2017),,1,16,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.05,1,Local Source Project,Local,NAVUZ demonstrated against harassment by the municipal police. The police assaulted a demonstrator.,0,1552577101,ZWE
4752805,716,ZIM5570,5570,3/6/2017,2017,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),MDC-T: Movement for Democratic Change (Tsvangirai Faction),7,37,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Mbare,-17.8581,31.0372,1,Local Source Project,Local,An MDC-T supporter was assaulted by 8 ZANU PF youths in Mbare,0,1552577102,ZWE
4752974,716,ZIM5569,5569,3/6/2017,2017,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),MDC-T: Movement for Democratic Change (Tsvangirai Faction),7,37,Southern Africa,Zimbabwe,Mashonaland West,Chegutu,Chegutu Municipality,Chegutu,-18.1333,30.15,1,Local Source Project,Local,An MDC-T Ward Official was attacked by ZANU PF youths in Chegutu while she was organising transport for an MDC-T rally.,0,1552577102,ZWE
4753870,716,ZIM5568,5568,3/2/2017,2017,1,Protests,Peaceful protest,Protesters (Zimbabwe),ZANU-PF: Zimbabwe African National Union-Patriotic Front,6,,,0,60,Southern Africa,Zimbabwe,Bulawayo,Bulawayo,Bulawayo City Council,Bulawayo,-20.15,28.58,1,Newsday,National,ZANU PF youths from the lacoste faction protested at the ZANU headquarters in Bulawayo against G40 faction leaders in the provincial structures.,0,1552577103,ZWE
4754318,716,ZIM5567,5567,3/1/2017,2017,2,Riots,Mob violence,Rioters (Zimbabwe),MDC-T: Movement for Democratic Change (Tsvangirai Faction),5,Police Forces of Zimbabwe (1987-2017),,1,15,Southern Africa,Zimbabwe,Mashonaland West,Hurungwe,Hurungwe RDC,Nyamakate,-16.404,29.4368,1,MDC Press Briefing,Other,"MDC-T leader Morgan Tsvangirai's private meeting was broken up by armed riot police wielding teargas. Members of the community clashed with the riot police and defended the MDC-T leaders, forcing the police to leave.",0,1552577103,ZWE
4754310,716,ZIM5566,5566,3/1/2017,2017,2,Protests,Peaceful protest,Protesters (Zimbabwe),,6,,,0,60,Southern Africa,Zimbabwe,Mashonaland West,Chegutu,Chegutu Municipality,Chegutu,-18.1333,30.15,1,Bulawayo24,Subnational,"War collaborators, war-veterans, and ex-detainees held a march in Chegutu to show their solidarity with Mugabe.",0,1552577103,ZWE
4755562,716,ZIM5565,5565,2/25/2017,2017,1,Protests,Protest with intervention,Protesters (Zimbabwe),,6,Police Forces of Zimbabwe (1987-2017),,1,16,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.05,1,Zimbabwe Peace Report,Local,"A civil society activist who had gone to support the doctors who were striking, was attacked by the police. The doctors announced a strike on 15 February.",0,1552577105,ZWE
4755864,716,ZIM5563,5563,2/23/2017,2017,1,Protests,Peaceful protest,Protesters (Zimbabwe),ZANU-PF: Zimbabwe African National Union-Patriotic Front,6,,,0,60,Southern Africa,Zimbabwe,Bulawayo,Bulawayo,Bulawayo City Council,Bulawayo,-20.15,28.58,1,Voice of America,International,ZANU PF youths marched in Bulawayo to demonstrate their support for President Mugabe.,0,1552577105,ZWE
4756046,716,ZIM5564,5564,2/23/2017,2017,1,Violence against civilians,Attack,Police Forces of Zimbabwe (1987-2017),,1,Civilians (Zimbabwe),Street Traders (Zimbabwe),7,17,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.05,1,local source,Local,"2 vendors in the Harare CBD were attacked by Municipal Police Officers, who kicked and punched them.",0,1552577105,ZWE
4756458,716,ZIM5562,5562,2/21/2017,2017,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),MDC-T: Movement for Democratic Change (Tsvangirai Faction),7,37,Southern Africa,Zimbabwe,Masvingo,Masvingo,Chiredzi Town Council,Chiredzi,-21.05,31.6667,1,Zimbabwe Peace Report,Local,An MDC-T supporter Shingai Chikwenjere of Chiredzi West is alleged to have been assaulted by unnamed Zanu PF supporters.,0,1552577106,ZWE
4757110,716,ZIM5561,5561,2/19/2017,2017,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),ZANU-PF: Zimbabwe African National Union-Patriotic Front,7,37,Southern Africa,Zimbabwe,Mashonaland East,Seke,Manyame RDC,Landas,-18.2144,31.0313,1,Newsday,National,A supporter of a local ZANU PF leader was attacked and beaten by a gang from a rival faction of ZANU PF,0,1552577107,ZWE
4757225,716,ZIM5560,5560,2/19/2017,2017,1,Strategic developments,Looting/property destruction,Unidentified Armed Group (Zimbabwe),,3,Civilians (Zimbabwe),PDP: Peoples Democratic Party,7,37,Southern Africa,Zimbabwe,Mashonaland East,Murehwa,Murehwa RDC,Murehwa,-17.6469,31.7775,1,New Zimbabwe,National,Property destruction: PDP leader Tendai Biti's home was burned down in an arson attack. No one was injured.,0,1552577107,ZWE
4757342,716,ZIM5559,5559,2/18/2017,2017,1,Riots,Mob violence,Rioters (Zimbabwe),ZANU-PF: Zimbabwe African National Union-Patriotic Front,5,Rioters (Zimbabwe),ZANU-PF: Zimbabwe African National Union-Patriotic Front,5,55,Southern Africa,Zimbabwe,Masvingo,Masvingo,Masvingo Municipality,Masvingo,-20.0833,30.8333,1,Zimbabwe Peace Report,Local,"In Masvingo Urban, two warring factions in Zanu PF (Lacoste and G40) are alleged to have clashed at Runyararo Hall.",0,1552577107,ZWE
4757371,716,ZIM5558,5558,2/18/2017,2017,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),MDC-T: Movement for Democratic Change (Tsvangirai Faction),7,37,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.05,1,local source,Local,An MDC-T activist was overheard discussing the economy and assaulted by ZANU-PF supporters.,0,1552577107,ZWE
